	[October 24 2018, 04:31:23]	
Start here.
	October 24 2018, 04:31:23

	[October 24 2018, 04:35:42]	Now 30 iteration, used wall.get method, success on the 1 try, spent 0.2373347282409668 second(-s).
	[October 24 2018, 04:35:42]	Now 31 iteration, used friends.getMutual method, success on the 1 try, spent 0.16156935691833496 second(-s).
	[October 24 2018, 04:35:43]	Now 32 iteration, used photos.getAlbums method, success on the 8 try, spent 1.3012886047363281 second(-s).
	[October 24 2018, 04:35:43]	Now 33 iteration, used wall.get method, success on the 1 try, spent 0.26831483840942383 second(-s).
	[October 24 2018, 04:35:44]	Now 34 iteration, used friends.getMutual method, success on the 1 try, spent 0.15657997131347656 second(-s).
	[October 24 2018, 04:35:44]	Now 35 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15251994132995605 second(-s).
	[October 24 2018, 04:35:44]	Now 36 iteration, used wall.get method, success on the 1 try, spent 0.2572050094604492 second(-s).
	[October 24 2018, 04:35:44]	Now 37 iteration, used wall.get method, success on the 1 try, spent 0.2672858238220215 second(-s).
	[October 24 2018, 04:35:44]	Now 38 iteration, used users.get method, success on the 1 try, spent 0.15759992599487305 second(-s).
	[October 24 2018, 04:35:45]	Now 39 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15654802322387695 second(-s).
	[October 24 2018, 04:35:45]	Now 40 iteration, used friends.getMutual method, success on the 1 try, spent 0.1596052646636963 second(-s).
	[October 24 2018, 04:35:46]	Now 41 iteration, used photos.getAlbums method, success on the 9 try, spent 1.3603324890136719 second(-s).
	[October 24 2018, 04:35:46]	Now 42 iteration, used users.get method, success on the 1 try, spent 0.15359854698181152 second(-s).
	[October 24 2018, 04:35:47]	Now 43 iteration, used wall.get method, success on the 1 try, spent 0.24933576583862305 second(-s).
	[October 24 2018, 04:35:47]	Now 44 iteration, used wall.get method, success on the 1 try, spent 0.24235177040100098 second(-s).
	[October 24 2018, 04:35:47]	Now 45 iteration, used friends.getMutual method, success on the 1 try, spent 0.15893769264221191 second(-s).
	[October 24 2018, 04:35:47]	Now 46 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16055798530578613 second(-s).
	[October 24 2018, 04:35:47]	Now 47 iteration, used wall.get method, success on the 1 try, spent 0.23836135864257812 second(-s).
	[October 24 2018, 04:35:48]	Now 48 iteration, used wall.get method, success on the 1 try, spent 0.26126837730407715 second(-s).
	[October 24 2018, 04:35:48]	Now 49 iteration, used users.get method, success on the 1 try, spent 0.15156269073486328 second(-s).
	[October 24 2018, 04:35:49]	Now 50 iteration, used wall.get method, success on the 9 try, spent 1.4375958442687988 second(-s).
	[October 24 2018, 04:35:50]	Now 51 iteration, used wall.get method, success on the 1 try, spent 0.23933696746826172 second(-s).
	[October 24 2018, 04:35:50]	Now 52 iteration, used friends.getMutual method, success on the 1 try, spent 0.15561628341674805 second(-s).
	[October 24 2018, 04:35:50]	Now 53 iteration, used friends.getMutual method, success on the 1 try, spent 0.1655561923980713 second(-s).
	[October 24 2018, 04:35:50]	Now 54 iteration, used friends.get method, success on the 1 try, spent 0.15857672691345215 second(-s).
	[October 24 2018, 04:35:50]	Now 55 iteration, used wall.get method, success on the 1 try, spent 0.25830841064453125 second(-s).
	[October 24 2018, 04:35:51]	Now 56 iteration, used wall.get method, success on the 1 try, spent 0.2732675075531006 second(-s).
	[October 24 2018, 04:35:51]	Now 57 iteration, used users.get method, success on the 1 try, spent 0.16359210014343262 second(-s).
	[October 24 2018, 04:35:51]	Now 58 iteration, used friends.getMutual method, success on the 1 try, spent 0.15431427955627441 second(-s).
	[October 24 2018, 04:35:52]	Now 59 iteration, used friends.getMutual method, success on the 7 try, spent 1.1877200603485107 second(-s).
	[October 24 2018, 04:35:52]	Now 60 iteration, used photos.getAlbums method, success on the 1 try, spent 0.1565244197845459 second(-s).
	[October 24 2018, 04:35:53]	Now 61 iteration, used friends.getMutual method, success on the 1 try, spent 0.15758562088012695 second(-s).
	[October 24 2018, 04:35:53]	Now 62 iteration, used photos.getAlbums method, success on the 1 try, spent 0.153594970703125 second(-s).
	[October 24 2018, 04:35:53]	Now 63 iteration, used wall.get method, success on the 1 try, spent 0.23937773704528809 second(-s).
	[October 24 2018, 04:35:53]	Now 64 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15558433532714844 second(-s).
	[October 24 2018, 04:35:53]	Now 65 iteration, used users.get method, success on the 1 try, spent 0.15572714805603027 second(-s).
	[October 24 2018, 04:35:53]	Now 66 iteration, used photos.getAlbums method, success on the 1 try, spent 0.14962363243103027 second(-s).
	[October 24 2018, 04:35:54]	Now 67 iteration, used friends.getMutual method, success on the 1 try, spent 0.16957902908325195 second(-s).
	[October 24 2018, 04:35:55]	Now 68 iteration, used friends.get method, success on the 10 try, spent 1.5094945430755615 second(-s).
	[October 24 2018, 04:35:55]	Now 69 iteration, used wall.get method, success on the 1 try, spent 0.256314754486084 second(-s).
	[October 24 2018, 04:35:56]	Now 70 iteration, used wall.get method, success on the 1 try, spent 0.2381906509399414 second(-s).
	[October 24 2018, 04:35:56]	Now 71 iteration, used friends.getMutual method, success on the 1 try, spent 0.16057062149047852 second(-s).
	[October 24 2018, 04:35:56]	Now 72 iteration, used users.get method, success on the 1 try, spent 0.15357303619384766 second(-s).
	[October 24 2018, 04:35:56]	Now 73 iteration, used friends.getMutual method, success on the 1 try, spent 0.15860509872436523 second(-s).
	[October 24 2018, 04:35:56]	Now 74 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15457916259765625 second(-s).
	[October 24 2018, 04:35:57]	Now 75 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15857672691345215 second(-s).
	[October 24 2018, 04:35:57]	Now 76 iteration, used friends.getMutual method, success on the 1 try, spent 0.16197538375854492 second(-s).
	[October 24 2018, 04:35:58]	Now 77 iteration, used friends.get method, success on the 10 try, spent 1.5323190689086914 second(-s).
	[October 24 2018, 04:35:58]	Now 78 iteration, used photos.getAlbums method, success on the 1 try, spent 0.1506822109222412 second(-s).
	[October 24 2018, 04:35:59]	Now 79 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15531110763549805 second(-s).
	[October 24 2018, 04:35:59]	Now 80 iteration, used wall.get method, success on the 1 try, spent 0.2717726230621338 second(-s).
	[October 24 2018, 04:35:59]	Now 81 iteration, used users.get method, success on the 1 try, spent 0.15159273147583008 second(-s).
	[October 24 2018, 04:35:59]	Now 82 iteration, used users.get method, success on the 1 try, spent 0.15526843070983887 second(-s).
	[October 24 2018, 04:35:59]	Now 83 iteration, used friends.getMutual method, success on the 1 try, spent 0.1575791835784912 second(-s).
	[October 24 2018, 04:36:00]	Now 84 iteration, used friends.get method, success on the 1 try, spent 0.15305471420288086 second(-s).
	[October 24 2018, 04:36:00]	Now 85 iteration, used friends.getMutual method, success on the 1 try, spent 0.16257524490356445 second(-s).
	[October 24 2018, 04:36:01]	Now 86 iteration, used wall.get method, success on the 10 try, spent 1.6948015689849854 second(-s).
	[October 24 2018, 04:36:02]	Now 87 iteration, used users.get method, success on the 1 try, spent 0.1748180389404297 second(-s).
	[October 24 2018, 04:36:02]	Now 88 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15463495254516602 second(-s).
	[October 24 2018, 04:36:02]	Now 89 iteration, used friends.get method, success on the 1 try, spent 0.15857744216918945 second(-s).
	[October 24 2018, 04:36:02]	Now 90 iteration, used users.get method, success on the 1 try, spent 0.15957188606262207 second(-s).
	[October 24 2018, 04:36:02]	Now 91 iteration, used friends.get method, success on the 1 try, spent 0.1581742763519287 second(-s).
	[October 24 2018, 04:36:02]	Now 92 iteration, used friends.getMutual method, success on the 1 try, spent 0.1545860767364502 second(-s).
	[October 24 2018, 04:36:03]	Now 93 iteration, used friends.getMutual method, success on the 1 try, spent 0.16054725646972656 second(-s).
	[October 24 2018, 04:36:03]	Now 94 iteration, used friends.get method, success on the 1 try, spent 0.15569496154785156 second(-s).
	[October 24 2018, 04:36:04]	Now 95 iteration, used friends.getMutual method, success on the 9 try, spent 1.3755848407745361 second(-s).
	[October 24 2018, 04:36:04]	Now 96 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16059494018554688 second(-s).
	[October 24 2018, 04:36:04]	Now 97 iteration, used users.get method, success on the 1 try, spent 0.15777802467346191 second(-s).
	[October 24 2018, 04:36:05]	Now 98 iteration, used friends.getMutual method, success on the 1 try, spent 0.14982032775878906 second(-s).
	[October 24 2018, 04:36:05]	Now 99 iteration, used friends.getMutual method, success on the 1 try, spent 0.15785813331604004 second(-s).
	[October 24 2018, 04:36:05]	Now 100 iteration, used users.get method, success on the 1 try, spent 0.15530729293823242 second(-s).
	[October 24 2018, 04:36:05]	Now, it`s the end. Elapsed time 281.8540983200073.
October 24 2018, 04:36:05
	[October 24 2018, 04:36:05]	
Start here.
	October 24 2018, 04:36:05


	[October 24 2018, 04:36:05]	Now 1 iteration, used friends.getMutual method, success on the 1 try, spent 0.1567668914794922 second(-s).
	[October 24 2018, 04:36:05]	Now 2 iteration, used wall.get method, success on the 1 try, spent 0.24631190299987793 second(-s).
	[October 24 2018, 04:36:06]	Now 3 iteration, used users.get method, success on the 1 try, spent 0.15358757972717285 second(-s).
	[October 24 2018, 04:36:07]	Now 4 iteration, used wall.get method, success on the 11 try, spent 1.7416796684265137 second(-s).
	[October 24 2018, 04:36:08]	Now 5 iteration, used users.get method, success on the 1 try, spent 0.15195202827453613 second(-s).
	[October 24 2018, 04:36:08]	Now 6 iteration, used users.get method, success on the 1 try, spent 0.16231679916381836 second(-s).
	[October 24 2018, 04:36:08]	Now 7 iteration, used wall.get method, success on the 1 try, spent 0.2413485050201416 second(-s).
	[October 24 2018, 04:36:08]	Now 8 iteration, used wall.get method, success on the 1 try, spent 0.24135208129882812 second(-s).
	[October 24 2018, 04:36:08]	Now 9 iteration, used friends.get method, success on the 1 try, spent 0.16853594779968262 second(-s).
	[October 24 2018, 04:36:09]	Now 10 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15973448753356934 second(-s).
	[October 24 2018, 04:36:09]	Now 11 iteration, used friends.getMutual method, success on the 1 try, spent 0.15658140182495117 second(-s).
	[October 24 2018, 04:36:09]	Now 12 iteration, used friends.get method, success on the 1 try, spent 0.1588127613067627 second(-s).
	[October 24 2018, 04:36:10]	Now 13 iteration, used wall.get method, success on the 9 try, spent 1.4596924781799316 second(-s).
	[October 24 2018, 04:36:11]	Now 14 iteration, used users.get method, success on the 1 try, spent 0.1564931869506836 second(-s).
	[October 24 2018, 04:36:11]	Now 15 iteration, used friends.getMutual method, success on the 1 try, spent 0.16156959533691406 second(-s).
	[October 24 2018, 04:36:11]	Now 16 iteration, used friends.get method, success on the 1 try, spent 0.15419220924377441 second(-s).
	[October 24 2018, 04:36:11]	Now 17 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15374994277954102 second(-s).
	[October 24 2018, 04:36:11]	Now 18 iteration, used users.get method, success on the 1 try, spent 0.1565852165222168 second(-s).
	[October 24 2018, 04:36:11]	Now 19 iteration, used friends.getMutual method, success on the 1 try, spent 0.1575946807861328 second(-s).
	[October 24 2018, 04:36:12]	Now 20 iteration, used users.get method, success on the 1 try, spent 0.15914607048034668 second(-s).
	[October 24 2018, 04:36:12]	Now 21 iteration, used friends.getMutual method, success on the 1 try, spent 0.1598954200744629 second(-s).
	[October 24 2018, 04:36:13]	Now 22 iteration, used users.get method, success on the 10 try, spent 1.4910380840301514 second(-s).
	[October 24 2018, 04:36:13]	Now 23 iteration, used friends.get method, success on the 1 try, spent 0.16356253623962402 second(-s).
	[October 24 2018, 04:36:14]	Now 24 iteration, used friends.get method, success on the 1 try, spent 0.16460204124450684 second(-s).
	[October 24 2018, 04:36:14]	Now 25 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16157031059265137 second(-s).
	[October 24 2018, 04:36:14]	Now 26 iteration, used friends.get method, success on the 1 try, spent 0.15558338165283203 second(-s).
	[October 24 2018, 04:36:14]	Now 27 iteration, used wall.get method, success on the 1 try, spent 0.2383580207824707 second(-s).
	[October 24 2018, 04:36:14]	Now 28 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16060733795166016 second(-s).
	[October 24 2018, 04:36:14]	Now 29 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15471172332763672 second(-s).
	[October 24 2018, 04:36:15]	Now 30 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16280174255371094 second(-s).
	[October 24 2018, 04:36:16]	Now 31 iteration, used users.get method, success on the 10 try, spent 1.5216143131256104 second(-s).
	[October 24 2018, 04:36:16]	Now 32 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15208768844604492 second(-s).
	[October 24 2018, 04:36:17]	Now 33 iteration, used friends.getMutual method, success on the 1 try, spent 0.1585690975189209 second(-s).
	[October 24 2018, 04:36:17]	Now 34 iteration, used wall.get method, success on the 1 try, spent 0.25034332275390625 second(-s).
	[October 24 2018, 04:36:17]	Now 35 iteration, used photos.getAlbums method, success on the 1 try, spent 0.1484663486480713 second(-s).
	[October 24 2018, 04:36:17]	Now 36 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16655182838439941 second(-s).
	[October 24 2018, 04:36:17]	Now 37 iteration, used users.get method, success on the 1 try, spent 0.1745140552520752 second(-s).
	[October 24 2018, 04:36:18]	Now 38 iteration, used friends.get method, success on the 1 try, spent 0.2238626480102539 second(-s).
	[October 24 2018, 04:36:18]	Now 39 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15259003639221191 second(-s).
	[October 24 2018, 04:36:19]	Now 40 iteration, used photos.getAlbums method, success on the 10 try, spent 1.4939393997192383 second(-s).
	[October 24 2018, 04:36:19]	Now 41 iteration, used users.get method, success on the 1 try, spent 0.15558552742004395 second(-s).
	[October 24 2018, 04:36:20]	Now 42 iteration, used friends.getMutual method, success on the 1 try, spent 0.1578516960144043 second(-s).
	[October 24 2018, 04:36:20]	Now 43 iteration, used users.get method, success on the 1 try, spent 0.1526031494140625 second(-s).
	[October 24 2018, 04:36:20]	Now 44 iteration, used friends.get method, success on the 1 try, spent 0.1655418872833252 second(-s).
	[October 24 2018, 04:36:20]	Now 45 iteration, used wall.get method, success on the 1 try, spent 0.26629090309143066 second(-s).
	[October 24 2018, 04:36:20]	Now 46 iteration, used friends.getMutual method, success on the 1 try, spent 0.18044567108154297 second(-s).
	[October 24 2018, 04:36:21]	Now 47 iteration, used friends.getMutual method, success on the 1 try, spent 0.16358518600463867 second(-s).
	[October 24 2018, 04:36:21]	Now 48 iteration, used wall.get method, success on the 1 try, spent 0.2592661380767822 second(-s).
	[October 24 2018, 04:36:22]	Now 49 iteration, used photos.getAlbums method, success on the 9 try, spent 1.3482890129089355 second(-s).
	[October 24 2018, 04:36:22]	Now 50 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16542482376098633 second(-s).
	[October 24 2018, 04:36:23]	Now 51 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15561509132385254 second(-s).
	[October 24 2018, 04:36:23]	Now 52 iteration, used wall.get method, success on the 1 try, spent 0.2785663604736328 second(-s).
	[October 24 2018, 04:36:23]	Now 53 iteration, used wall.get method, success on the 1 try, spent 0.27825045585632324 second(-s).
	[October 24 2018, 04:36:23]	Now 54 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15356898307800293 second(-s).
	[October 24 2018, 04:36:23]	Now 55 iteration, used friends.get method, success on the 1 try, spent 0.16755104064941406 second(-s).
	[October 24 2018, 04:36:24]	Now 56 iteration, used users.get method, success on the 1 try, spent 0.17034053802490234 second(-s).
	[October 24 2018, 04:36:24]	Now 57 iteration, used friends.get method, success on the 1 try, spent 0.15523982048034668 second(-s).
	[October 24 2018, 04:36:26]	Now 58 iteration, used friends.get method, success on the 8 try, spent 1.8159234523773193 second(-s).
	[October 24 2018, 04:36:26]	Now 59 iteration, used wall.get method, success on the 1 try, spent 0.28086185455322266 second(-s).
	[October 24 2018, 04:36:26]	Now 60 iteration, used wall.get method, success on the 1 try, spent 0.2963449954986572 second(-s).
	[October 24 2018, 04:36:26]	Now 61 iteration, used friends.get method, success on the 1 try, spent 0.1836400032043457 second(-s).
	[October 24 2018, 04:36:27]	Now 62 iteration, used friends.getMutual method, success on the 1 try, spent 0.16398310661315918 second(-s).
	[October 24 2018, 04:36:27]	Now 63 iteration, used friends.get method, success on the 1 try, spent 0.18077921867370605 second(-s).
	[October 24 2018, 04:36:27]	Now 64 iteration, used friends.getMutual method, success on the 1 try, spent 0.20521092414855957 second(-s).
	[October 24 2018, 04:36:27]	Now 65 iteration, used wall.get method, success on the 1 try, spent 0.2833108901977539 second(-s).
	[October 24 2018, 04:36:28]	Now 66 iteration, used wall.get method, success on the 1 try, spent 0.2901279926300049 second(-s).
	[October 24 2018, 04:36:28]	Now 67 iteration, used friends.getMutual method, success on the 4 try, spent 0.6982276439666748 second(-s).
	[October 24 2018, 04:36:28]	Now 68 iteration, used friends.get method, success on the 1 try, spent 0.15567493438720703 second(-s).
	[October 24 2018, 04:36:29]	Now 69 iteration, used friends.getMutual method, success on the 1 try, spent 0.1595754623413086 second(-s).
	[October 24 2018, 04:36:29]	Now 70 iteration, used users.get method, success on the 1 try, spent 0.15757369995117188 second(-s).
	[October 24 2018, 04:36:29]	Now 71 iteration, used wall.get method, success on the 1 try, spent 0.2606675624847412 second(-s).
	[October 24 2018, 04:36:29]	Now 72 iteration, used wall.get method, success on the 1 try, spent 0.30016493797302246 second(-s).
	[October 24 2018, 04:36:30]	Now 73 iteration, used photos.getAlbums method, success on the 1 try, spent 0.17453503608703613 second(-s).
	[October 24 2018, 04:36:30]	Now 74 iteration, used friends.getMutual method, success on the 1 try, spent 0.16953063011169434 second(-s).
	[October 24 2018, 04:36:30]	Now 75 iteration, used users.get method, success on the 1 try, spent 0.2503199577331543 second(-s).
	[October 24 2018, 04:36:31]	Now 76 iteration, used users.get method, success on the 8 try, spent 1.3126485347747803 second(-s).
	[October 24 2018, 04:36:32]	Now 77 iteration, used users.get method, success on the 1 try, spent 0.22328758239746094 second(-s).
	[October 24 2018, 04:36:32]	Now 78 iteration, used wall.get method, success on the 1 try, spent 0.2672841548919678 second(-s).
	[October 24 2018, 04:36:32]	Now 79 iteration, used users.get method, success on the 1 try, spent 0.16084861755371094 second(-s).
	[October 24 2018, 04:36:32]	Now 80 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15957403182983398 second(-s).
	[October 24 2018, 04:36:32]	Now 81 iteration, used friends.get method, success on the 1 try, spent 0.1685504913330078 second(-s).
	[October 24 2018, 04:36:33]	Now 82 iteration, used users.get method, success on the 1 try, spent 0.21146678924560547 second(-s).
	[October 24 2018, 04:36:33]	Now 83 iteration, used photos.getAlbums method, success on the 1 try, spent 0.17154359817504883 second(-s).
	[October 24 2018, 04:36:33]	Now 84 iteration, used friends.get method, success on the 1 try, spent 0.16156792640686035 second(-s).
	[October 24 2018, 04:36:34]	Now 85 iteration, used friends.getMutual method, success on the 8 try, spent 1.3154685497283936 second(-s).
	[October 24 2018, 04:36:34]	Now 86 iteration, used users.get method, success on the 1 try, spent 0.15674757957458496 second(-s).
	[October 24 2018, 04:36:35]	Now 87 iteration, used friends.get method, success on the 1 try, spent 0.16057181358337402 second(-s).
	[October 24 2018, 04:36:35]	Now 88 iteration, used users.get method, success on the 1 try, spent 0.16118192672729492 second(-s).
	[October 24 2018, 04:36:35]	Now 89 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15360426902770996 second(-s).
	[October 24 2018, 04:36:35]	Now 90 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15658068656921387 second(-s).
	[October 24 2018, 04:36:35]	Now 91 iteration, used friends.getMutual method, success on the 1 try, spent 0.15857505798339844 second(-s).
	[October 24 2018, 04:36:35]	Now 92 iteration, used users.get method, success on the 1 try, spent 0.15612530708312988 second(-s).
	[October 24 2018, 04:36:36]	Now 93 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15687060356140137 second(-s).
	[October 24 2018, 04:36:37]	Now 94 iteration, used friends.getMutual method, success on the 10 try, spent 1.578322410583496 second(-s).
	[October 24 2018, 04:36:37]	Now 95 iteration, used friends.get method, success on the 1 try, spent 0.15762901306152344 second(-s).
	[October 24 2018, 04:36:38]	Now 96 iteration, used users.get method, success on the 1 try, spent 0.15556931495666504 second(-s).
	[October 24 2018, 04:36:38]	Now 97 iteration, used users.get method, success on the 1 try, spent 0.15355801582336426 second(-s).
	[October 24 2018, 04:36:38]	Now 98 iteration, used friends.get method, success on the 1 try, spent 0.15460848808288574 second(-s).
	[October 24 2018, 04:36:38]	Now 99 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15660881996154785 second(-s).
	[October 24 2018, 04:36:38]	Now 100 iteration, used wall.get method, success on the 1 try, spent 0.26781654357910156 second(-s).
	[October 24 2018, 04:36:38]	Now, it`s the end. Elapsed time 315.18231773376465.
October 24 2018, 04:36:38
	[October 24 2018, 04:36:38]	
Start here.
	October 24 2018, 04:36:38


	[October 24 2018, 04:36:39]	Now 1 iteration, used friends.getMutual method, success on the 1 try, spent 0.15959978103637695 second(-s).
	[October 24 2018, 04:36:39]	Now 2 iteration, used photos.getAlbums method, success on the 1 try, spent 0.1566922664642334 second(-s).
	[October 24 2018, 04:36:41]	Now 3 iteration, used wall.get method, success on the 9 try, spent 1.90818452835083 second(-s).
	[October 24 2018, 04:36:41]	Now 4 iteration, used wall.get method, success on the 1 try, spent 0.384854793548584 second(-s).
	[October 24 2018, 04:36:41]	Now 5 iteration, used wall.get method, success on the 1 try, spent 0.32289624214172363 second(-s).
	[October 24 2018, 04:36:41]	Now 6 iteration, used friends.get method, success on the 1 try, spent 0.15933966636657715 second(-s).
	[October 24 2018, 04:36:42]	Now 7 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15662217140197754 second(-s).
	[October 24 2018, 04:36:42]	Now 8 iteration, used wall.get method, success on the 1 try, spent 0.33542418479919434 second(-s).
	[October 24 2018, 04:36:42]	Now 9 iteration, used friends.get method, success on the 1 try, spent 0.17503929138183594 second(-s).
	[October 24 2018, 04:36:42]	Now 10 iteration, used photos.getAlbums method, success on the 1 try, spent 0.19073009490966797 second(-s).
	[October 24 2018, 04:36:43]	Now 11 iteration, used wall.get method, success on the 1 try, spent 0.3325841426849365 second(-s).
	[October 24 2018, 04:36:43]	Now 12 iteration, used wall.get method, success on the 3 try, spent 0.6048984527587891 second(-s).
	[October 24 2018, 04:36:44]	Now 13 iteration, used friends.get method, success on the 1 try, spent 0.15660905838012695 second(-s).
	[October 24 2018, 04:36:44]	Now 14 iteration, used friends.getMutual method, success on the 1 try, spent 0.1607990264892578 second(-s).
	[October 24 2018, 04:36:44]	Now 15 iteration, used friends.get method, success on the 1 try, spent 0.15790534019470215 second(-s).
	[October 24 2018, 04:36:44]	Now 16 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16060233116149902 second(-s).
	[October 24 2018, 04:36:44]	Now 17 iteration, used wall.get method, success on the 1 try, spent 0.2668588161468506 second(-s).
	[October 24 2018, 04:36:44]	Now 18 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15558481216430664 second(-s).
	[October 24 2018, 04:36:45]	Now 19 iteration, used photos.getAlbums method, success on the 1 try, spent 0.1595902442932129 second(-s).
	[October 24 2018, 04:36:45]	Now 20 iteration, used photos.getAlbums method, success on the 1 try, spent 0.16554021835327148 second(-s).
	[October 24 2018, 04:36:46]	Now 21 iteration, used friends.get method, success on the 9 try, spent 1.3514738082885742 second(-s).
	[October 24 2018, 04:36:46]	Now 22 iteration, used wall.get method, success on the 1 try, spent 0.2573833465576172 second(-s).
	[October 24 2018, 04:36:47]	Now 23 iteration, used friends.getMutual method, success on the 1 try, spent 0.1565549373626709 second(-s).
	[October 24 2018, 04:36:47]	Now 24 iteration, used users.get method, success on the 1 try, spent 0.15662264823913574 second(-s).
	[October 24 2018, 04:36:47]	Now 25 iteration, used photos.getAlbums method, success on the 1 try, spent 0.15462255477905273 second(-s).
	[October 24 2018, 04:36:47]	Now 26 iteration, used users.get method, success on the 1 try, spent 0.15558505058288574 second(-s).
	[October 24 2018, 04:36:47]	Now 27 iteration, used friends.getMutual method, success on the 1 try, spent 0.15961313247680664 second(-s).
	[October 24 2018, 04:36:47]	Now 28 iteration, used friends.getMutual method, success on the 1 try, spent 0.16359639167785645 second(-s).
	[October 24 2018, 04:36:48]	Now 29 iteration, used friends.get method, success on the 1 try, spent 0.15473008155822754 second(-s).
	[October 24 2018, 04:36:49]	Now 30 iteration, used users.get method, success on the 10 try, spent 1.5087993144989014 second(-s).
	[October 24 2018, 04:36:49]	Now 31 iteration, used wall.get method, success on the 1 try, spent 0.29927611351013184 second(-s).
	[October 24 2018, 04:36:50]	Now 32 iteration, used friends.get method, success on the 1 try, spent 0.15156984329223633 second(-s).
	[October 24 2018, 04:36:50]	Now 33 iteration, used wall.get method, success on the 1 try, spent 0.2732689380645752 second(-s).
	[October 24 2018, 04:36:50]	Now 34 iteration, used friends.getMutual method, success on the 1 try, spent 0.15557408332824707 second(-s).
	[October 24 2018, 04:36:50]	Now 35 iteration, used friends.getMutual method, success on the 1 try, spent 0.1537637710571289 second(-s).
	[October 24 2018, 04:36:51]	Now 36 iteration, used wall.get method, success on the 1 try, spent 0.2663004398345947 second(-s).
	[October 24 2018, 04:36:51]	Now 37 iteration, used friends.getMutual method, success on the 1 try, spent 0.1576836109161377 second(-s).
	[October 24 2018, 04:36:51]	Now 38 iteration, used friends.getMutual method, success on the 1 try, spent 0.15715575218200684 second(-s).
	[October 24 2018, 04:36:52]	Now 39 iteration, used wall.get method, success on the 9 try, spent 1.4451589584350586 second(-s).
	[October 24 2018, 04:36:53]	Now 40 iteration, used friends.getMutual method, success on the 1 try, spent 0.17148542404174805 second(-s).
	[October 24 2018, 04:36:53]	Now 41 iteration, used friends.get method, success on the 1 try, spent 0.1667325496673584 second(-s).
	[October 24 2018, 04:36:53]	Now 42 iteration, used friends.get method, success on the 1 try, spent 0.16922688484191895 second(-s).
	[October 24 2018, 04:36:53]	Now 43 iteration, used wall.get method, success on the 1 try, spent 0.25235581398010254 second(-s).
	[October 24 2018, 04:36:53]	Now 44 iteration, used users.get method, success on the 1 try, spent 0.1566023826599121 second(-s).
	[October 24 2018, 04:36:53]	Now 45 iteration, used users.get method, success on the 1 try, spent 0.1545863151550293 second(-s).
	[October 24 2018, 04:36:54]	Now 46 iteration, used friends.getMutual method, success on the 1 try, spent 0.15760469436645508 second(-s).
	[October 24 2018, 04:36:54]	Now 47 iteration, used friends.getMutual method, success on the 1 try, spent 0.15489411354064941 second(-s).
	[October 24 2018, 04:36:55]	Now 48 iteration, used friends.getMutual method, success on the 9 try, spent 1.4727916717529297 second(-s).
	[October 24 2018, 04:36:55]	Now 49 iteration, used friends.getMutual method, success on the 1 try, spent 0.16056466102600098 second(-s).
	[October 24 2018, 04:36:56]	Now 50 iteration, used friends.get method, success on the 1 try, spent 0.15825128555297852 second(-s).
	[October 24 2018, 04:36:56]	Now 51 iteration, used friends.get method, success on the 1 try, spent 0.1565406322479248 second(-s).
	[October 24 2018, 04:36:56]	Now 52 iteration, used friends.get method, success on the 1 try, spent 0.15920329093933105 second(-s).
	[October 24 2018, 04:36:56]	Now 53 iteration, used friends.getMutual method, success on the 1 try, spent 0.16057252883911133 second(-s).
	[October 24 2018, 04:36:56]	Now 54 iteration, used friends.get method, success on the 1 try, spent 0.15641403198242188 second(-s).
	[October 24 2018, 04:36:57]	Now 55 iteration, used wall.get method, success on the 1 try, spent 0.270552396774292 second(-s).
	[October 24 2018, 04:36:57]	Now 56 iteration, used wall.get method, success on the 1 try, spent 0.26329541206359863 second(-s).
	[October 24 2018, 04:36:58]	Now 57 iteration, used friends.get method, success on the 9 try, spent 1.3514091968536377 second(-s).
